Wavelength Filter
4840 5.058600713657905e-08
4850 1.4220128816810137e-07
4860 3.868358536392538e-07
4870 1.0183568006176584e-06
4880 2.594318399203663e-06
4890 6.3958260400434395e-06
4900 1.525878906263648e-05
4910 3.5228451621288485e-05
4920 7.870767805806776e-05
4930 0.00017017301960232952
4940 0.0003560527703128653
4950 0.0007209216908031588
4960 0.001412576169657393
4970 0.0026784634074856753
4980 0.004914842658093147
4990 0.008727373848866803
5000 0.014997110805109067
5010 0.02493915186876811
5020 0.040133387553385746
5030 0.06250000000013975
5040 0.09418988683981516
5050 0.1373657913120626
5060 0.19386658886543526
5070 0.2647752609702259
5080 0.34994669805897866
5090 0.44758595972426113
5100 0.5539889072842794
5110 0.6635531912935717
5120 0.7691312815329211
5130 0.862730729103975
5140 0.9364834759668574
5150 0.9837279926008745
5160 1.0
5170 0.9837279926008745
5180 0.9364834759668574
5190 0.862730729103975
5200 0.7691312815329211
5210 0.6635531912935717
5220 0.5539889072842794
5230 0.44758595972426113
5240 0.34994669805897866
5250 0.2647752609702259
5260 0.19386658886543526
5270 0.1373657913120626
5280 0.09418988683981516
5290 0.06250000000013975
5300 0.040133387553385746
5310 0.02493915186876811
5320 0.014997110805109067
5330 0.008727373848866803
5340 0.004914842658093147
5350 0.0026784634074856753
5360 0.001412576169657393
5370 0.0007209216908031588
5380 0.0003560527703128653
5390 0.00017017301960232952
5400 7.870767805806776e-05
5410 3.5228451621288485e-05
5420 1.525878906263648e-05
5430 6.3958260400434395e-06
5440 2.594318399203663e-06
5450 1.0183568006176584e-06
5460 3.868358536392538e-07
5470 1.4220128816810137e-07
5480 5.058600713657905e-08
5490 1.741435248132749e-08
5500 5.801420160416833e-09
5510 1.8703004068356524e-09
5520 5.83496796732827e-10
5530 1.7616338367630996e-10
5540 5.1468661027371116e-11
5550 1.455191522865968e-11
5560 3.9815071639489894e-12
5570 1.054204598389416e-12
5580 2.7011728157946866e-13
5590 6.697764818635015e-14
5600 1.6071539381024925e-14
5610 3.7319440068257615e-15
5620 8.3861537561265635e-16
5630 1.82364618203332e-16
5640 3.83767684820583e-17
5650 7.81531130682605e-18
5660 1.5401897225370145e-18
5670 2.937326474199769e-19
5680 5.421010862621472e-20
5690 9.681851001705878e-21
5700 1.6733491655196964e-21
5710 2.7987545169870383e-22
5720 4.5299468131873485e-23
5730 7.095311353090674e-24
5740 1.0754738917150846e-24
5750 1.5775326096211234e-25
5760 2.239272147823841e-26
5770 3.0759939054888298e-27
5780 4.088971865189262e-28
5790 5.26008586264741e-29
5800 6.548194999159529e-30
5810 7.88860905265112e-31
5820 9.196642887013983e-32
5830 1.0375481762935433e-32
5840 1.132758368505587e-33
5850 1.1967855768665683e-34
5860 1.2236169188777524e-35
5870 1.2106668736714838e-36
5880 1.159188075255839e-37
5890 1.0740715413652724e-38
5900 9.63080465174341e-40
5910 8.356838271723032e-41
5920 7.017323214533511e-42
5930 5.702312614762029e-43
5940 4.4841550862003525e-44
5950 3.412402767525012e-45
5960 2.5129856345811896e-46
5970 1.790893605582462e-47
5980 1.2350928996014831e-48
5990 8.242890366599145e-50
6000 5.323649831480565e-51
6010 3.3272811446827993e-52
6020 2.0124244059215049e-53
6030 1.1778763767388203e-54
6040 6.671598574558239e-56
6050 3.656875392526515e-57
6060 1.939726398409769e-58
6070 9.956824445668793e-60
6080 4.945967780259007e-61
6090 2.3775615857872858e-62
6100 1.1060183361446666e-63
6110 4.979009307238565e-65
6120 2.169070203998973e-66
6130 9.144381544188442e-68
6140 3.730655335715798e-69
6150 1.4728752904239467e-70
6160 5.627258739399118e-72
6170 2.0805485361301033e-73
6180 7.444043091030794e-75
6190 2.5774483111165574e-76
